id,prediction
78939,1
78940,0
78941,0
78942,1
78943,1
78944,1
78945,0
78946,1
78947,0
78948,1
78949,0
78950,0
78951,1
78952,0
78953,1
78954,0
78955,1
78956,0
78957,1
78958,0
78959,0
78960,0
78961,0
78962,0
78963,0
78964,0
78965,0
78966,0
78967,0
78968,1
78969,1
78970,1
78971,0
78972,1
78973,1
78974,0
78975,1
78976,1
78977,0
78978,0
78979,1
78980,0
78981,1
78982,1
78983,1
78984,1
78985,1
78986,0
78987,1
78988,0
78989,0
78990,0
78991,1
78992,1
78993,1
78994,1
78995,0
78996,0
78997,1
78998,1
78999,0
79000,1
79001,1
79002,1
79003,0
79004,0
79005,0
79006,0
79007,1
79008,1
79009,0
79010,0
79011,1
79012,0
79013,1
79014,0
79015,0
79016,0
79017,0
79018,0
79019,1
79020,1
79021,0
79022,0
79023,1
79024,1
79025,0
79026,0
79027,1
79028,0
79029,1
79030,1
79031,0
79032,0
79033,0
79034,0
79035,1
79036,0
79037,1
79038,0
79039,0
79040,1
79041,1
79042,0
79043,0
79044,1
79045,0
79046,1
79047,0
79048,1
79049,0
79050,0
79051,0
79052,1
79053,1
79054,1
79055,0
79056,0
79057,0
79058,0
79059,1
79060,1
79061,0
79062,1
79063,0
79064,0
79065,0
79066,0
79067,0
79068,1
79069,1
79070,0
79071,0
79072,0
79073,0
79074,1
79075,0
79076,1
79077,0
79078,1
79079,0
79080,1
79081,1
79082,0
79083,1
79084,0
79085,1
79086,0
79087,1
79088,1
79089,1
79090,0
79091,0
79092,0
79093,1
79094,0
79095,0
79096,1
79097,0
79098,1
79099,0
79100,1
79101,0
79102,0
79103,1
79104,1
79105,1
79106,1
79107,1
79108,0
79109,1
79110,1
79111,1
79112,1
79113,0
79114,1
79115,0
79116,1
79117,0
79118,1
79119,1
79120,0
79121,0
79122,1
79123,1
79124,1
79125,0
79126,1
79127,1
79128,1
79129,0
79130,1
79131,1
79132,1
79133,1
79134,0
79135,1
79136,1
79137,1
79138,0
79139,1
79140,1
79141,1
79142,0
79143,1
79144,0
79145,1
79146,0
79147,0
79148,0
79149,1
79150,0
79151,1
79152,1
79153,0
79154,1
79155,0
79156,1
79157,0
79158,0
79159,0
79160,1
79161,1
79162,0
79163,0
79164,1
79165,1
79166,1
79167,1
79168,0
79169,1
79170,0
79171,1
79172,1
79173,1
79174,1
79175,1
79176,0
79177,1
79178,1
79179,0
79180,0
79181,0
79182,0
79183,0
79184,0
79185,0
79186,1
79187,0
79188,1
79189,0
79190,0
79191,0
79192,0
79193,1
79194,1
79195,0
79196,0
79197,1
79198,1
79199,1
79200,0
79201,1
79202,0
79203,0
79204,0
79205,0
79206,1
79207,1
79208,0
79209,0
79210,0
79211,1
79212,0
79213,0
79214,0
79215,0
79216,0
79217,0
79218,0
79219,1
79220,1
79221,0
79222,0
79223,0
79224,1
79225,1
79226,1
79227,0
79228,0
79229,1
79230,0
79231,0
79232,0
79233,0
79234,0
79235,1
79236,0
79237,1
79238,0
79239,1
79240,0
79241,1
79242,0
79243,1
79244,1
79245,0
79246,0
79247,1
79248,0
79249,1
79250,1
79251,0
79252,0
79253,1
79254,0
79255,0
79256,1
79257,1
79258,1
79259,1
79260,0
79261,0
79262,1
79263,0
79264,0
79265,0
79266,1
79267,1
79268,0
79269,0
79270,1
79271,1
79272,0
79273,1
79274,0
79275,0
79276,0
79277,0
79278,1
79279,0
79280,1
79281,0
79282,0
79283,0
79284,0
79285,0
79286,0
79287,0
79288,1
79289,0
79290,0
79291,1
79292,0
79293,1
79294,0
79295,0
79296,1
79297,0
79298,1
79299,0
79300,1
79301,0
79302,1
79303,1
79304,1
79305,1
79306,1
79307,1
79308,1
79309,1
79310,0
79311,1
79312,0
79313,0
79314,1
79315,1
79316,1
79317,1
79318,1
79319,1
79320,0
79321,1
79322,0
79323,1
79324,0
79325,0
79326,1
79327,0
79328,0
79329,1
79330,0
79331,0
79332,1
79333,1
79334,1
79335,0
79336,1
79337,0
79338,0
79339,0
79340,0
79341,1
79342,1
79343,1
79344,1
79345,1
79346,1
79347,1
79348,0
79349,0
79350,0
79351,0
79352,1
79353,0
79354,0
79355,1
79356,1
79357,1
79358,0
79359,1
79360,0
79361,0
79362,0
79363,1
79364,0
79365,1
79366,1
79367,0
79368,0
79369,0
79370,0
79371,1
79372,1
79373,1
79374,0
79375,0
79376,0
79377,0
79378,0
79379,0
79380,1
79381,0
79382,0
79383,1
79384,0
79385,0
79386,1
79387,1
79388,0
79389,1
79390,1
79391,0
79392,0
79393,0
79394,0
79395,0
79396,1
79397,0
79398,1
79399,0
79400,1
79401,0
79402,1
79403,0
79404,1
79405,0
79406,0
79407,1
79408,1
79409,1
79410,1
79411,1
79412,0
79413,0
79414,1
79415,1
79416,1
79417,0
79418,1
79419,0
79420,0
79421,0
79422,0
79423,1
79424,0
79425,0
79426,1
79427,1
79428,1
79429,1
79430,0
79431,0
79432,0
79433,1
79434,0
79435,0
79436,0
79437,0
79438,0
79439,0
79440,1
79441,0
79442,1
79443,1
79444,1
79445,1
79446,0
79447,1
79448,0
79449,1
79450,1
79451,1
79452,0
79453,0
79454,0
79455,1
79456,0
79457,0
79458,1
79459,1
79460,1
79461,1
79462,1
79463,1
79464,1
79465,0
79466,1
79467,0
79468,1
79469,0
79470,0
79471,1
79472,0
79473,0
79474,1
79475,1
79476,1
79477,0
79478,1
79479,0
79480,1
79481,0
79482,0
79483,1
79484,1
79485,1
79486,1
79487,0
79488,1
79489,1
79490,0
79491,1
79492,0
79493,0
79494,1
79495,0
79496,1
79497,0
79498,1
79499,0
79500,1
79501,1
79502,1
79503,1
79504,0
79505,1
79506,0
79507,0
79508,0
79509,0
79510,0
79511,0
79512,1
79513,0
79514,0
79515,1
79516,0
79517,1
79518,0
79519,0
79520,1
79521,0
79522,1
79523,0
79524,1
79525,1
79526,1
79527,1
79528,0
79529,0
79530,0
79531,1
79532,0
79533,1
79534,0
79535,0
79536,1
79537,0
79538,0
79539,1
79540,1
79541,1
79542,1
79543,0
79544,1
79545,1
79546,1
79547,1
79548,0
79549,1
79550,0
79551,0
79552,0
79553,0
79554,0
79555,1
79556,1
79557,1
79558,1
79559,0
79560,1
79561,1
79562,0
79563,1
79564,0
79565,0
79566,1
79567,0
79568,1
79569,0
79570,1
79571,0
79572,1
79573,0
79574,0
79575,1
79576,0
79577,0
79578,0
79579,1
79580,1
79581,0
79582,0
79583,0
79584,0
79585,1
79586,1
79587,1
79588,1
79589,1
79590,0
79591,1
79592,1
79593,0
79594,0
79595,1
79596,0
79597,0
79598,0
79599,0
79600,1
79601,0
79602,0
79603,1
79604,0
79605,1
79606,0
79607,0
79608,1
79609,1
79610,1
79611,0
79612,0
79613,1
79614,0
79615,0
79616,1
79617,0
79618,1
79619,0
79620,1
79621,1
79622,0
79623,1
79624,1
79625,0
79626,0
79627,1
79628,1
79629,1
79630,0
79631,1
79632,1
79633,0
79634,1
79635,1
79636,1
79637,0
79638,1
79639,1
79640,0
79641,1
79642,1
79643,0
79644,1
79645,1
79646,1
79647,1
79648,1
79649,1
79650,0
79651,1
79652,1
79653,0
79654,1
79655,0
79656,1
79657,0
79658,1
79659,1
79660,1
79661,0
79662,1
79663,0
79664,1
79665,0
79666,0
79667,0
79668,0
79669,1
79670,0
79671,0
79672,0
79673,1
79674,0
79675,1
79676,0
79677,0
79678,0
79679,1
79680,0
79681,0
79682,0
79683,1
79684,1
79685,1
79686,1
79687,0
79688,1
79689,1
79690,0
79691,0
79692,1
79693,0
79694,0
79695,1
79696,0
79697,0
79698,0
79699,0
79700,1
79701,1
79702,0
79703,0
79704,1
79705,1
79706,0
79707,1
79708,1
79709,0
79710,0
79711,0
79712,1
79713,0
79714,1
79715,1
79716,1
79717,1
79718,0
79719,0
79720,1
79721,1
79722,0
79723,1
79724,0
79725,0
79726,0
79727,1
79728,0
79729,1
79730,0
79731,1
79732,1
79733,1
79734,0
79735,0
79736,0
79737,0
79738,0
79739,1
79740,0
79741,1
79742,1
79743,1
79744,1
79745,0
79746,1
79747,0
79748,1
79749,1
79750,1
79751,0
79752,1
79753,1
79754,1
79755,0
79756,0
79757,1
79758,1
79759,1
79760,1
79761,0
79762,0
79763,1
79764,1
79765,1
79766,1
79767,1
79768,1
79769,1
79770,0
79771,0
79772,1
79773,1
79774,0
79775,0
79776,1
79777,1
79778,1
79779,0
79780,0
79781,1
79782,0
79783,1
79784,1
79785,1
79786,0
79787,0
79788,1
79789,0
79790,0
79791,1
79792,0
79793,0
79794,1
79795,1
79796,1
79797,0
79798,0
79799,0
79800,0
79801,1
79802,1
79803,0
79804,0
79805,0
79806,1
79807,0
79808,0
79809,0
79810,1
79811,0
79812,1
79813,0
79814,0
79815,1
79816,1
79817,1
79818,1
79819,0
79820,0
79821,0
79822,1
79823,0
79824,0
79825,1
79826,0
79827,0
79828,0
79829,1
79830,1
79831,1
79832,0
79833,1
79834,0
79835,0
79836,1
79837,0
79838,0
79839,1
79840,1
79841,0
79842,0
79843,1
79844,0
79845,1
79846,0
79847,1
79848,0
79849,0
79850,1
79851,0
79852,1
79853,1
79854,0
79855,1
79856,1
79857,0
79858,1
79859,0
79860,1
79861,1
79862,0
79863,0
79864,1
79865,1
79866,0
79867,1
79868,0
79869,1
79870,0
79871,0
79872,0
79873,0
79874,1
79875,0
79876,0
79877,1
79878,0
79879,0
79880,1
79881,0
79882,0
79883,0
79884,0
79885,0
79886,0
79887,0
79888,1
79889,1
79890,1
79891,1
79892,0
79893,0
79894,1
79895,1
79896,1
79897,1
79898,0
79899,0
79900,1
79901,1
79902,1
79903,1
79904,0
79905,1
79906,0
79907,0
79908,1
79909,1
79910,1
79911,0
79912,0
79913,0
79914,0
79915,1
79916,0
79917,0
79918,1
79919,1
79920,0
79921,0
79922,0
79923,0
79924,1
79925,0
79926,0
79927,1
79928,1
79929,1
79930,0
79931,0
79932,1
79933,0
79934,1
79935,1
79936,1
79937,1
79938,0
79939,0
79940,1
79941,0
79942,0
79943,0
79944,1
79945,1
79946,0
79947,1
79948,0
79949,1
79950,0
79951,1
79952,0
79953,0
79954,1
79955,1
79956,1
79957,0
79958,0
79959,0
79960,0
79961,1
79962,0
79963,1
79964,1
79965,0
79966,0
79967,0
79968,0
79969,1
79970,1
79971,0
79972,0
79973,1
79974,1
79975,0
79976,0
79977,1
79978,0
79979,1
79980,1
79981,0
79982,1
79983,0
79984,0
79985,1
79986,1
79987,0
79988,0
79989,0
79990,0
79991,1
79992,0
79993,0
79994,0
79995,0
79996,1
79997,1
79998,0
79999,0
80000,1
80001,0
80002,0
80003,1
80004,0
80005,1
80006,1
80007,0
80008,1
80009,0
80010,1
80011,0
80012,0
80013,0
80014,1
80015,0
80016,0
80017,1
80018,1
80019,1
80020,0
80021,0
80022,1
80023,0
80024,0
80025,0
80026,0
80027,0
80028,0
80029,1
80030,1
80031,0
80032,0
80033,1
80034,1
80035,1
80036,1
80037,0
80038,1
80039,1
80040,1
80041,0
80042,1
80043,1
80044,1
80045,0
80046,0
80047,0
80048,1
80049,0
80050,0
80051,1
80052,1
80053,1
80054,0
80055,0
80056,0
80057,0
80058,1
80059,0
80060,0
80061,0
80062,0
80063,1
80064,1
80065,1
80066,0
80067,0
80068,0
80069,1
80070,1
80071,1
80072,1
80073,0
80074,0
80075,1
80076,1
80077,1
80078,1
80079,0
80080,0
80081,1
80082,0
80083,1
80084,1
80085,1
80086,1
80087,0
80088,1
80089,1
80090,1
80091,0
80092,1
80093,1
80094,0
80095,1
80096,0
80097,0
80098,1
80099,1
80100,1
80101,1
80102,0
80103,0
80104,0
80105,0
80106,1
80107,0
80108,0
80109,0
80110,0
80111,0
80112,0
80113,0
80114,0
80115,1
80116,1
80117,0
80118,1
80119,1
80120,0
80121,1
80122,1
80123,1
80124,0
80125,1
80126,0
80127,0
80128,0
80129,1
80130,1
80131,1
80132,1
80133,1
80134,0
80135,1
80136,0
80137,1
80138,0
80139,1
80140,0
80141,0
80142,1
80143,1
80144,0
80145,1
80146,1
80147,0
80148,0
80149,0
80150,0
80151,0
80152,0
80153,1
80154,0
80155,1
80156,1
80157,1
80158,1
80159,1
80160,1
80161,1
80162,1
80163,1
80164,0
80165,1
80166,0
80167,0
80168,0
80169,0
80170,0
80171,0
80172,1
80173,0
80174,1
80175,0
80176,0
80177,0
80178,1
80179,0
80180,1
80181,0
80182,0
80183,0
80184,0
80185,0
80186,0
80187,0
80188,1
80189,0
80190,0
80191,1
80192,0
80193,0
80194,0
80195,0
80196,1
80197,0
80198,0
80199,0
80200,0
80201,1
80202,1
80203,1
80204,1
80205,0
80206,0
80207,1
80208,0
80209,0
80210,1
80211,1
80212,0
80213,0
80214,0
80215,1
80216,0
80217,1
80218,1
80219,0
80220,0
80221,1
80222,0
80223,0
80224,1
80225,1
80226,0
80227,0
80228,1
80229,0
80230,0
80231,1
80232,1
80233,1
80234,0
80235,0
80236,0
80237,0
80238,0
80239,0
80240,1
80241,0
80242,1
80243,0
80244,1
80245,0
80246,1
80247,0
80248,1
80249,0
80250,1
80251,1
80252,0
80253,1
80254,0
80255,1
80256,0
80257,1
80258,0
80259,1
80260,1
80261,0
80262,1
80263,1
80264,0
80265,1
80266,0
80267,0
80268,0
80269,1
80270,1
80271,1
80272,0
80273,1
80274,1
80275,0
80276,0
80277,1
80278,1
80279,0
80280,1
80281,0
80282,0
80283,1
80284,1
80285,1
80286,1
80287,1
80288,1
80289,0
80290,0
80291,0
80292,1
80293,0
80294,0
80295,1
80296,1
80297,0
80298,0
80299,1
80300,0
80301,1
80302,0
80303,1
80304,0
80305,0
80306,1
80307,1
80308,1
80309,1
80310,1
80311,1
80312,1
80313,1
80314,1
80315,0
80316,1
80317,1
80318,1
80319,0
80320,1
80321,1
80322,0
80323,0
80324,0
80325,0
80326,1
80327,0
80328,0
80329,1
80330,0
80331,1
80332,1
80333,1
80334,0
80335,0
80336,1
80337,0
80338,0
80339,0
80340,0
80341,1
80342,1
80343,1
80344,0
80345,0
80346,0
80347,0
80348,1
80349,1
80350,1
80351,0
80352,0
80353,1
80354,1
80355,1
80356,0
80357,0
80358,0
80359,1
80360,0
80361,0
80362,0
80363,0
80364,1
80365,1
80366,0
80367,0
80368,0
80369,1
80370,0
80371,0
80372,0
80373,0
80374,0
80375,0
80376,0
80377,1
80378,1
80379,0
80380,0
80381,0
80382,1
80383,0
80384,0
80385,1
80386,0
80387,1
80388,1
80389,0
80390,1
80391,0
80392,1
80393,0
80394,0
80395,1
80396,1
80397,0
80398,1
80399,0
80400,1
80401,0
80402,0
80403,1
80404,1
80405,0
80406,1
80407,1
80408,0
80409,1
80410,1
80411,1
80412,1
80413,0
80414,1
80415,1
80416,0
80417,0
80418,0
80419,1
80420,0
80421,0
80422,1
80423,1
80424,1
80425,0
80426,0
80427,0
80428,1
80429,0
80430,0
80431,0
80432,1
80433,1
80434,0
80435,0
80436,1
80437,0
80438,1
80439,1
80440,1
80441,1
80442,1
80443,1
80444,1
80445,1
80446,0
80447,0
80448,0
80449,1
80450,0
80451,0
80452,1
80453,0
80454,1
80455,0
80456,1
80457,0
80458,1
80459,1
80460,0
80461,0
80462,1
80463,0
80464,0
80465,1
80466,0
80467,0
80468,1
80469,0
80470,1
80471,0
80472,1
80473,1
80474,0
80475,0
80476,1
80477,0
80478,1
80479,0
80480,0
80481,0
80482,1
80483,0
80484,0
80485,0
80486,0
80487,0
80488,1
80489,1
80490,1
80491,1
80492,0
80493,1
80494,0
80495,1
80496,1
80497,1
80498,0
80499,1
80500,1
80501,1
80502,1
80503,0
80504,0
80505,0
80506,1
80507,0
80508,0
80509,0
80510,0
80511,1
80512,1
80513,0
80514,1
80515,0
80516,0
80517,0
80518,1
80519,1
80520,1
80521,0
80522,1
80523,1
80524,0
80525,1
80526,1
80527,1
80528,0
80529,1
80530,1
80531,1
80532,0
80533,0
80534,1
80535,1
80536,0
80537,0
80538,0
80539,0
80540,0
80541,0
80542,0
80543,0
80544,0
80545,1
80546,0
80547,1
80548,1
80549,0
80550,0
80551,1
80552,0
80553,1
80554,1
80555,0
80556,0
80557,1
80558,1
80559,1
80560,0
80561,1
80562,1
80563,1
80564,1
80565,1
80566,1
80567,0
80568,0
80569,0
80570,1
80571,0
80572,1
80573,0
80574,0
80575,0
80576,1
80577,1
80578,0
80579,0
80580,0
80581,0
80582,0
80583,0
80584,1
80585,0
80586,1
80587,1
80588,0
80589,1
80590,1
80591,0
80592,1
80593,1
80594,0
80595,0
80596,0
80597,0
80598,0
80599,1
80600,0
80601,1
80602,0
80603,1
80604,1
80605,1
80606,1
80607,1
80608,1
80609,1
80610,0
80611,1
80612,0
80613,1
80614,0
80615,0
80616,0
80617,0
80618,1
80619,0
80620,1
80621,1
80622,1
80623,0
80624,0
80625,0
80626,1
80627,0
80628,1
80629,1
80630,0
80631,1
80632,1
80633,1
80634,0
80635,0
80636,0
80637,0
80638,1
80639,1
80640,0
80641,0
80642,0
80643,0
80644,1
80645,0
80646,1
80647,0
80648,1
80649,0
80650,0
80651,1
80652,0
80653,0
80654,0
80655,0
80656,1
80657,0
80658,1
80659,1
80660,1
80661,0
80662,0
80663,0
80664,1
80665,1
80666,0
80667,1
80668,1
80669,1
80670,0
80671,1
80672,0
80673,0
80674,1
80675,0
80676,0
80677,0
80678,0
80679,0
80680,1
80681,0
80682,0
80683,1
80684,1
80685,0
80686,0
80687,0
80688,1
80689,0
80690,0
80691,1
80692,1
80693,1
80694,1
80695,1
80696,0
80697,0
80698,1
80699,1
80700,1
80701,1
80702,1
80703,1
80704,0
80705,0
80706,0
80707,0
80708,0
80709,1
80710,1
80711,0
80712,1
80713,1
80714,1
80715,1
80716,0
80717,1
80718,0
80719,1
80720,1
80721,1
80722,1
80723,0
80724,1
80725,0
80726,1
80727,0
80728,1
80729,1
80730,1
80731,1
80732,0
80733,1
80734,0
80735,0
80736,1
80737,0
80738,1
80739,1
80740,1
80741,1
80742,0
80743,1
80744,0
80745,1
80746,1
80747,1
80748,0
80749,0
80750,0
80751,0
80752,0
80753,0
80754,1
80755,0
80756,1
80757,0
80758,0
80759,0
80760,0
80761,0
80762,1
80763,1
80764,0
80765,0
80766,1
80767,1
80768,1
80769,1
80770,1
80771,1
80772,1
80773,1
80774,0
80775,0
80776,0
80777,0
80778,0
80779,0
80780,0
80781,1
80782,1
80783,1
80784,0
80785,1
80786,0
80787,1
80788,0
80789,0
80790,1
80791,0
80792,0
80793,1
80794,1
80795,1
80796,0
80797,0
80798,1
80799,0
80800,0
80801,0
80802,1
80803,1
80804,0
80805,1
80806,0
80807,0
80808,0
80809,0
80810,0
80811,1
80812,0
80813,0
80814,1
80815,0
80816,1
80817,0
80818,1
80819,0
80820,1
80821,1
80822,0
80823,0
80824,0
80825,1
80826,1
80827,0
80828,1
80829,0
80830,0
80831,0
80832,0
80833,0
80834,0
80835,0
80836,1
80837,1
80838,1
80839,1
80840,0
80841,0
80842,0
80843,0
80844,0
80845,1
80846,1
80847,1
80848,0
80849,1
80850,0
80851,0
80852,1
80853,0
80854,1
80855,0
80856,0
80857,0
80858,1
80859,0
80860,0
80861,1
80862,0
80863,0
80864,0
80865,0
80866,1
80867,0
80868,1
80869,0
80870,1
80871,0
80872,1
80873,0
80874,0
80875,1
80876,1
80877,1
80878,1
80879,1
80880,1
80881,0
80882,1
80883,1
80884,1
80885,1
80886,1
80887,0
80888,0
80889,1
80890,1
80891,1
80892,0
80893,0
80894,0
80895,1
80896,0
80897,1
80898,0
80899,1
80900,0
80901,0
80902,1
80903,1
80904,1
80905,1
80906,0
80907,0
80908,0
80909,0
80910,1
80911,1
80912,0
80913,0
80914,0
80915,0
80916,0
80917,1
80918,1
80919,1
80920,0
80921,0
80922,0
80923,1
80924,0
80925,0
80926,1
80927,0
80928,0
80929,1
80930,1
80931,0
80932,0
80933,0
80934,1
80935,0
80936,0
80937,0
80938,0
80939,0
80940,0
80941,0
80942,0
80943,1
80944,1
80945,1
80946,1
80947,1
80948,1
80949,1
80950,0
80951,0
80952,0
80953,1
80954,1
80955,1
80956,0
80957,0
80958,0
80959,1
80960,0
80961,1
80962,1
80963,0
80964,0
80965,0
80966,0
80967,0
80968,0
80969,0
80970,1
80971,0
80972,0
80973,0
80974,0
80975,0
80976,0
80977,1
80978,0
80979,1
80980,1
80981,1
80982,1
80983,0
80984,0
80985,1
80986,0
80987,0
80988,1
80989,0
80990,1
80991,0
80992,0
80993,0
80994,1
80995,0
80996,1
80997,0
80998,1
80999,1
81000,0
81001,1
81002,0
81003,0
81004,1
81005,0
81006,1
81007,0
81008,1
81009,0
81010,1
81011,0
81012,0
81013,1
81014,1
81015,1
81016,0
81017,1
81018,1
81019,0
81020,0
81021,0
81022,1
81023,0
81024,0
81025,0
81026,0
81027,0
81028,0
81029,0
81030,1
81031,0
81032,1
81033,1
81034,0
81035,0
81036,0
81037,1
81038,1
81039,0
81040,0
81041,1
81042,0
81043,0
81044,0
81045,0
81046,0
81047,1
81048,0
81049,1
81050,0
81051,0
81052,0
81053,0
81054,0
81055,0
81056,0
81057,0
81058,0
81059,0
81060,0
81061,1
81062,1
81063,1
81064,1
81065,0
81066,1
81067,1
81068,0
81069,0
81070,1
81071,0
81072,0
81073,1
81074,1
81075,1
81076,1
81077,1
81078,1
81079,1
81080,0
81081,0
81082,0
81083,0
81084,0
81085,1
81086,0
81087,1
81088,1
81089,1
81090,0
81091,0
81092,1
81093,0
81094,0
81095,1
81096,0
81097,1
81098,0
81099,1
81100,0
81101,0
81102,0
81103,0
81104,1
81105,1
81106,1
81107,0
81108,0
81109,0
81110,0
81111,1
81112,0
81113,1
81114,1
81115,1
81116,0
81117,0
81118,1
81119,1
81120,1
81121,1
81122,1
81123,1
81124,0
81125,1
81126,0
81127,1
81128,0
81129,1
81130,0
81131,1
81132,1
81133,0
81134,1
81135,1
81136,0
81137,1
81138,0
81139,1
81140,1
81141,0
81142,0
81143,1
81144,0
81145,0
81146,0
81147,1
81148,1
81149,1
81150,1
81151,0
81152,1
81153,1
81154,1
81155,0
81156,1
81157,1
81158,1
81159,0
81160,1
81161,1
81162,0
81163,0
81164,0
81165,0
81166,1
81167,1
81168,0
81169,1
81170,0
81171,1
81172,0
81173,1
81174,0
81175,0
81176,1
81177,0
81178,0
81179,0
81180,1
81181,0
81182,1
81183,0
81184,1
81185,0
81186,1
81187,1
81188,0
81189,1
81190,1
81191,0
81192,0
81193,0
81194,0
81195,1
81196,0
81197,0
81198,0
81199,1
81200,0
81201,0
81202,1
81203,0
81204,0
81205,0
81206,0
81207,1
81208,1
81209,1
81210,1
81211,0
81212,1
81213,1
81214,0
81215,1
81216,1
81217,0
81218,1
81219,0
81220,0
81221,1
81222,0
81223,0
81224,0
81225,1
81226,1
81227,1
81228,1
81229,1
81230,0
81231,0
81232,0
81233,1
81234,1
81235,1
81236,0
81237,1
81238,0
81239,1
81240,0
81241,1
81242,1
81243,0
81244,0
81245,0
81246,0
81247,0
81248,1
81249,0
81250,0
81251,1
81252,0
81253,0
81254,0
81255,0
81256,0
81257,0
81258,0
81259,1
81260,0
81261,0
81262,1
81263,0
81264,0
81265,1
81266,1
81267,1
81268,0
81269,1
81270,0
81271,0
81272,0
81273,0
81274,0
81275,0
81276,0
81277,1
81278,1
81279,0
81280,1
81281,1
81282,1
81283,1
81284,0
81285,1
81286,0
81287,0
81288,0
81289,0
81290,0
81291,1
81292,1
81293,0
81294,0
81295,1
81296,1
81297,0
81298,1
81299,0
81300,0
81301,1
81302,1
81303,0
81304,0
81305,1
81306,0
81307,0
81308,1
81309,0
81310,1
81311,1
81312,0
81313,1
81314,0
81315,1
81316,1
81317,0
81318,1
81319,1
81320,1
81321,1
81322,0
81323,0
81324,0
81325,0
81326,0
81327,1
81328,0
81329,0
81330,1
81331,1
81332,1
81333,1
81334,0
81335,1
81336,1
81337,1
81338,0
81339,1
81340,1
81341,0
81342,0
81343,1
81344,1
81345,0
81346,1
81347,0
81348,0
81349,1
81350,1
81351,1
81352,0
81353,1
81354,0
81355,0
81356,1
81357,0
81358,1
81359,1
81360,0
81361,1
81362,1
81363,0
81364,0
81365,1
81366,0
81367,1
81368,0
81369,1
81370,1
81371,1
81372,0
81373,0
81374,1
81375,0
81376,1
81377,1
81378,1
81379,1
81380,0
81381,1
81382,0
81383,1
81384,0
81385,0
81386,0
81387,1
81388,1
81389,1
81390,1
81391,0
81392,0
81393,1
81394,1
81395,1
81396,0
81397,1
81398,1
81399,0
81400,0
81401,0
81402,0
81403,1
81404,0
81405,1
81406,1
81407,0
81408,0
81409,0
81410,0
81411,0
81412,1
81413,1
81414,1
81415,1
81416,0
81417,0
81418,1
81419,1
81420,1
81421,0
81422,0
81423,0
81424,1
81425,1
81426,1
81427,1
81428,0
81429,1
81430,0
81431,0
81432,0
81433,1
81434,1
81435,0
81436,1
81437,1
81438,0
81439,0
81440,1
81441,0
81442,0
81443,0
81444,0
81445,0
81446,1
81447,1
81448,0
81449,1
81450,1
81451,1
81452,1
81453,0
81454,1
81455,1
81456,0
81457,0
81458,1
81459,0
81460,0
81461,1
81462,1
81463,0
81464,0
81465,1
81466,0
81467,1
81468,0
81469,0
81470,0
81471,0
81472,1
81473,1
81474,1
81475,1
81476,0
81477,1
81478,1
81479,1
81480,0
81481,0
81482,1
81483,1
81484,0
81485,1
81486,0
81487,0
81488,0
81489,1
81490,0
81491,0
81492,1
81493,0
81494,1
81495,0
81496,1
81497,1
81498,1
81499,1
81500,0
81501,0
81502,0
81503,0
81504,1
81505,1
81506,1
81507,1
81508,0
81509,0
81510,1
81511,0
81512,1
81513,0
81514,1
81515,1
81516,0
81517,0
81518,1
81519,1
81520,0
81521,1
81522,0
81523,1
81524,1
81525,1
81526,1
81527,0
81528,0
81529,0
81530,0
81531,1
81532,0
81533,1
81534,1
81535,1
81536,1
81537,0
81538,1
81539,1
81540,1
81541,0
81542,1
81543,0
81544,0
81545,0
81546,0
81547,0
81548,1
81549,0
81550,0
81551,1
81552,0
81553,0
81554,0
81555,1
81556,0
81557,1
81558,1
81559,0
81560,0
81561,1
81562,1
81563,0
81564,1
81565,1
81566,0
81567,0
81568,1
81569,1
81570,1
81571,1
81572,0
81573,0
81574,0
81575,1
81576,0
81577,0
81578,1
81579,0
81580,1
81581,0
81582,1
81583,0
81584,0
81585,1
81586,0
81587,1
81588,0
81589,0
81590,1
81591,1
81592,0
81593,0
81594,1
81595,0
81596,1
81597,0
81598,1
81599,0
81600,0
81601,1
81602,0
81603,0
81604,1
81605,1
81606,1
81607,1
81608,1
81609,1
81610,0
81611,1
81612,0
81613,0
81614,1
81615,1
81616,1
81617,1
81618,0
81619,0
81620,0
81621,0
81622,1
81623,0
81624,0
81625,1
81626,1
81627,1
81628,1
81629,1
81630,1
81631,0
81632,0
81633,0
81634,1
81635,0
81636,0
81637,0
81638,0
81639,1
81640,1
81641,0
81642,1
81643,0
81644,1
81645,1
81646,0
81647,0
81648,1
81649,1
81650,0
81651,1
81652,1
81653,1
81654,0
81655,0
81656,0
81657,0
81658,0
81659,0
81660,0
81661,1
81662,1
81663,1
81664,1
81665,1
81666,0
81667,0
81668,0
81669,0
81670,0
81671,1
81672,1
81673,0
81674,1
81675,1
81676,0
81677,1
81678,0
81679,1
81680,0
81681,0
81682,1
81683,0
81684,1
81685,1
81686,1
81687,1
81688,0
81689,0
81690,0
81691,1
81692,0
81693,1
81694,0
81695,0
81696,1
81697,1
81698,1
81699,0
81700,0
81701,1
81702,1
81703,0
81704,0
81705,0
81706,0
81707,0
81708,1
81709,0
81710,0
81711,1
81712,0
81713,1
81714,0
81715,1
81716,1
81717,0
81718,1
81719,1
81720,1
81721,0
81722,1
81723,0
81724,0
81725,1
81726,1
81727,0
81728,1
81729,0
81730,1
81731,1
81732,1
81733,0
81734,0
81735,0
81736,0
